21世纪现代城,http://nj.lianjia.com/ershoufang/103101011704.html,百家湖太阳城地铁口 精装修南北通透两房 满五年 急售,2室2厅,26337,258,97.96,高楼层/共6层,南 北,平层/其他,2007,,江宁,百家湖,近1号线小龙湾站
四季阳光花园,http://nj.lianjia.com/ershoufang/103100844406.html,能仁里商圈 三房 南北通透格局 电梯房 居家装修 ,3室2厅,33494,340,101.51,中楼层/共11层,南 北,平层/精装,2005,,雨花台,雨花新村,近1号线安德门站
先锋青年公寓,http://nj.lianjia.com/ershoufang/103100850194.html,先锋青年公寓 1室1厅 150万,1室1厅,28958,150,51.8,中楼层/共11层,南 北,平层/精装,2010,,雨花台,雨花新村,近1号线安德门站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103100753525.html,东渡国际青年城 竹山路地铁站  视野开阔 业主诚售,2室2厅,26378,212,80.37,高楼层/共25层,南,平层/简装,2009,,江宁,东山镇,近1号线竹山路站
苏苑大厦,http://nj.lianjia.com/ershoufang/103100975609.html,东西户型 高层建筑 环境好 德基广场旁边,2室1厅,24261,188,77.49,高楼层/共25层,东北,平层/其他,2008,,玄武,长江路,近2号线大行宫站
蓝筹谷,http://nj.lianjia.com/ershoufang/103100680144.html,有装修 两室 电梯房 交通方便 诚心出售,2室1厅,35864,265,73.89,高楼层/共6层,南 北,精装,2009,,雨花台,铁心桥,近1号线软件大道站
文鼎雅苑,http://nj.lianjia.com/ershoufang/103100639465.html,楼层好 采光好 户型方正  配套齐全 ,3室2厅,24233,255,105.23,高楼层/共11层,南 北,平层/精装,2011,,江宁,江宁大学城,近1号线南京交院站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103100628465.html,东渡边户三房，客厅带落地大窗，业主保养很好,3室2厅,30067,286,95.12,低楼层/共25层,南 北,精装,2010,,江宁,东山镇,近1号线竹山路站
诚基名苑,http://nj.lianjia.com/ershoufang/103100707993.html,此房为挑高户型，满两年，交通便利,2室1厅,39076,186,47.6,高楼层/共12层,南,跃层/精装,2013,,江宁,百家湖,近1号线小龙湾站
协众雅居,http://nj.lianjia.com/ershoufang/103100818211.html,大两房 南北通透 边户 楼层好 采光好 地铁口200米,2室1厅,21561,200,92.76,中楼层/共6层,南 北,平层/其他,2007,,江宁,江宁大学城,近1号线南京交院站
21世纪国际公寓,http://nj.lianjia.com/ershoufang/103100825702.html,百家湖商圈 国际公寓 婚装两房 带租赁车位,2室2厅,30153,280,92.86,高楼层/共26层,东南 南,平层/精装,2011,,江宁,百家湖,近1号线小龙湾站
时光澔韵,http://nj.lianjia.com/ershoufang/103100819028.html,南北通透 银城物业 居家装修 满两年 户型方正诚心出售,3室2厅,32905,320,97.25,高楼层/共11层,南 北,平层/精装,2007,,雨花台,小行,近1号线安德门站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103101050762.html,武夷绿洲观竹苑 简单装修 中间楼层,2室1厅,27375,215,78.54,中楼层/共16层,南 北,平层/简装,2007,,江宁,科学园,近1号线竹山路站
静月花园,http://nj.lianjia.com/ershoufang/103100659533.html,交通便利  采光充足  视野开阔  户型方正,2室2厅,29486,245,83.09,高楼层/共6层,南 北,平层/其他,2002,,江宁,百家湖,近1号线胜太路站
南方花园瑞阳居,http://nj.lianjia.com/ershoufang/103100570223.html,南方花园瑞阳居 精装单室套 拎包入住 ,1室1厅,23078,118,51.13,中楼层/共10层,东 西,平层/精装,2009,,江宁,岔路口,近1号线双龙大道站
亚东国际公寓,http://nj.lianjia.com/ershoufang/103100629108.html,亚东国际公寓 三室两厅 采光充足 有地暖 含车位,3室2厅,38235,370,96.77,高楼层/共27层,南 西,平层/精装,2009,,雨花台,能仁里,近1号线中华门站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103100814977.html,精装两房 东边户 采光好 带储藏室,2室2厅,27572,249,90.31,高楼层/共16层,东南,平层/简装,2007,,江宁,科学园,近1号线竹山路站
城开国际,http://nj.lianjia.com/ershoufang/103100439516.html,新街口地铁口 2008年楼盘 朝南 精装单室套,1室0厅,35994,170,47.23,低楼层/共33层,西,其他,2008,,秦淮,新街口,近1号线张府园站
先锋青年公寓,http://nj.lianjia.com/ershoufang/103101063848.html,采光无无遮挡 居家精装修  安德门地铁站,1室1厅,30032,148,49.28,中楼层/共10层,南,精装,2010,,雨花台,雨花新村,近1号线安德门站
南方花园瑞阳居,http://nj.lianjia.com/ershoufang/103100963622.html,南方花园瑞阳居 3室2厅 190万,3室2厅,29394,190,64.64,高楼层/共10层,西,跃层/精装,2010,,江宁,岔路口,近1号线双龙大道站
阅城国际花园悠然园,http://nj.lianjia.com/ershoufang/103101053983.html,此房中间楼层 不临街 三开间朝南户型好 阳光充足,2室2厅,39745,368,92.59,中楼层/共11层,南 北,简装,2005,,雨花台,宁南,近1号线软件大道站
文鼎雅苑,http://nj.lianjia.com/ershoufang/103100885752.html,1号线交院站，婚装3房，南北通透,3室2厅,23674,250,105.6,中楼层/共9层,南 北,平层/精装,2011,,江宁,江宁大学城,近1号线南京交院站
市政天元城,http://nj.lianjia.com/ershoufang/103100793779.html,此房满两年免增值税朝南采光充足,1室1厅,28104,134,47.68,中楼层/共6层,南 北,平层/简装,2005,,江宁,东山镇,近1号线天印大道站
武夷商城,http://nj.lianjia.com/ershoufang/103100670342.html,岔路口 武夷商城 南北通透 电梯两房,2室1厅,25647,238,92.8,中楼层/共16层,南 北,平层/简装,2003,,江宁,岔路口,近1号线双龙大道站
东方龙湖湾,http://nj.lianjia.com/ershoufang/103100595318.html,一楼 带院子 精装修 满两年 免增值税,2室2厅,25269,235,93.0,低楼层/共8层,南 北,平层/精装,2008,,江宁,江宁大学城,近1号线南京交院站
水岸明珠,http://nj.lianjia.com/ershoufang/103100670730.html,水岸明珠 挑高两房 近秦淮河 环境好 适宜居住,2室1厅,33031,160,48.44,高楼层/共11层,南,跃层/精装,2010,,江宁,岔路口,近1号线河定桥站
武夷绿洲赏桂苑,http://nj.lianjia.com/ershoufang/103100631243.html,武夷绿洲赏桂苑 3室2厅 253万,3室2厅,25561,253,98.98,低楼层/共16层,南,平层/精装,2005,,江宁,科学园,近1号线竹山路站
方圆绿茵,http://nj.lianjia.com/ershoufang/103100741769.html,迈皋桥方圆绿茵南北通透 改善 两房中间楼层 居家装修,2室1厅,28709,250,87.08,低楼层/共6层,南 北,平层/精装,2004,,栖霞,迈皋桥,近1号线迈皋桥站
恒基中心公寓,http://nj.lianjia.com/ershoufang/103100671005.html,丹凤街 珠江路 精装单室套 满两年,1室1厅,34599,205,59.25,中楼层/共16层,南,平层/精装,2004,,玄武,丹凤街,近1号线珠江路站
枫情家园,http://nj.lianjia.com/ershoufang/103100694781.html,南北通透  户型方正 采光好 湖景房 配套成熟,3室2厅,28913,300,103.76,中楼层/共12层,南 北,平层/精装,2015,,江宁,百家湖,近3号线胜太西路站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103100719183.html,满五年 需要缴纳个税  中等楼层 采光充足,2室2厅,31027,235,75.74,高楼层/共25层,南,平层/精装,2009,,江宁,东山镇,近1号线竹山路站
绿城水晶蓝湾,http://nj.lianjia.com/ershoufang/103100552261.html,绿城水晶蓝湾 精装婚房 地铁 采光充足,1室1厅,34469,259,75.14,高楼层/共20层,南,平层/精装,2014,,江宁,百家湖,近1号线百家湖站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103100971955.html,武夷绿洲二期 居家装修 采光充足,2室1厅,28066,235,83.73,中楼层/共16层,南,平层/精装,2007,,江宁,科学园,近1号线竹山路站
方圆绿茵,http://nj.lianjia.com/ershoufang/103100718929.html,南北通透 楼层低 满五年 免增值税 诚心出售,3室2厅,31920,430,134.71,低楼层/共6层,南,平层/简装,2004,,栖霞,迈皋桥,近1号线迈皋桥站
翠岛花城荷田苑,http://nj.lianjia.com/ershoufang/103100662441.html,翠岛两房 交通生活便利 装修保养好,2室2厅,35897,350,97.5,低楼层/共10层,南,精装,2004,,雨花台,宁南,近1号线花神庙站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103100604650.html,武夷绿洲观竹苑 2室1厅 189万,2室1厅,27745,189,68.12,低楼层/共16层,南,精装,2007,,江宁,科学园,近1号线竹山路站
德盈国际,http://nj.lianjia.com/ershoufang/103101080439.html,德盈国际公寓 配套完善 交通便利 中华门,1室0厅,35107,130,37.03,中楼层/共29层,西,平层/精装,2012,,雨花台,能仁里,近1号线中华门站
翠岛花城兰芷苑,http://nj.lianjia.com/ershoufang/103100608044.html,翠岛花城三房朝南三居室 东边户 南北通透 视野开阔,3室2厅,33801,426,126.03,高楼层/共6层,南 北,其他,2004,,雨花台,宁南,近1号线花神庙站
金轮新都汇,http://nj.lianjia.com/ershoufang/103101066116.html,精装修，楼层好，交通便利，配套齐，百小施教区,1室1厅,30378,183,60.24,高楼层/共15层,东,平层/其他,2013,,江宁,百家湖,近1号线河定桥站
静月花园,http://nj.lianjia.com/ershoufang/103100958052.html,静月花园 2室2厅 266万,2室2厅,27372,266,97.18,中楼层/共6层,南 北,平层/其他,2002,,江宁,百家湖,近1号线胜太路站
21世纪国际公寓,http://nj.lianjia.com/ershoufang/103100728395.html,精装修拎包入住  交通便利  满两年,2室1厅,28640,240,83.8,低楼层/共31层,东北,平层/精装,2011,,江宁,百家湖,近1号线小龙湾站
天安国际大厦,http://nj.lianjia.com/ershoufang/103100772331.html,新街口 交通便利 精装修 中间楼层采光好,3室1厅,28723,270,94.0,高楼层/共49层,南 北,平层/精装,2003,,秦淮,新街口,近1号线新街口站
同曦新贵之都,http://nj.lianjia.com/ershoufang/103100867360.html,满两年  精装修  采光好   东边户,1室0厅,32369,150,46.34,低楼层/共30层,东,平层/精装,2009,,江宁,百家湖,近1号线胜太路站
经纬城市花园小区,http://nj.lianjia.com/ershoufang/103100520324.html,经纬城市花园小区 3室2厅 272万,3室2厅,23673,272,114.9,低楼层/共7层,南 北,精装,2003,,江宁,岔路口,近1号线双龙大道站
富升大厦,http://nj.lianjia.com/ershoufang/103100783213.html,近玄武湖 满两年 电梯房 科利华中学 ,3室1厅,27456,393,143.14,中楼层/共21层,西南,简装,2010,,玄武,玄武门,近1号线新街口站
时光澔韵,http://nj.lianjia.com/ershoufang/103100778927.html,南北通透 满两年 居家装修 银城物业 诚心出售,2室2厅,32437,280,86.32,中楼层/共11层,南 北,平层/精装,2007,,雨花台,小行,近1号线安德门站
馨怡园,http://nj.lianjia.com/ershoufang/103100765614.html,南北通透 采光充足 交通便捷  配套成熟,3室2厅,29188,346,118.54,中楼层/共11层,南 北,平层/精装,2007,,栖霞,迈皋桥,近1号线迈皋桥站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103100666608.html,客厅朝南带阳台 户型方正  装修很新  ,2室2厅,31223,255,81.67,中楼层/共25层,南,平层/精装,2011,,江宁,东山镇,近1号线竹山路站
武夷商城,http://nj.lianjia.com/ershoufang/103100892880.html,双龙大道 武夷商城 电梯房 采光充足 出行方便,2室1厅,28609,258,90.18,中楼层/共10层,南,平层/精装,2003,,江宁,岔路口,近1号线双龙大道站
融侨世家,http://nj.lianjia.com/ershoufang/103100885212.html,空间利用充分 楼层好 采光佳 楼层好,3室2厅,26835,238,88.69,高楼层/共18层,南,平层/精装,2011,,江宁,江宁大学城,近1号线龙眠大道站
亚东国际公寓,http://nj.lianjia.com/ershoufang/103100636025.html,亚东国际公寓 精装修三居室 家电家具齐全拎包入住,3室2厅,38859,380,97.79,中楼层/共27层,南,平层/精装,2009,,雨花台,能仁里,近1号线中华门站
金基翠城,http://nj.lianjia.com/ershoufang/103101149082.html,金基翠城 3室2厅 405万,3室2厅,35930,405,112.72,高楼层/共9层,南 北,简装,2005,,鼓楼,小市,近3号线小市站
经纬城市花园小区,http://nj.lianjia.com/ershoufang/103101139376.html,经纬城市花园 三房朝南三阳台带露台 顶跃 业主诚售,3室2厅,22647,255,112.6,高楼层/共6层,南 北,简装,2003,,江宁,岔路口,近1号线双龙大道站
同曦青春水岸,http://nj.lianjia.com/ershoufang/103100947537.html,同曦青春水岸 满两年 交通便利 采光充足,2室2厅,31089,265,85.24,低楼层/共16层,南 北,平层/简装,2014,,江宁,百家湖,近1号线河定桥站
金王府,http://nj.lianjia.com/ershoufang/103101010472.html,金王府 3室2厅 410万,3室2厅,30561,410,134.16,中楼层/共8层,南 北,其他,2008,,江宁,百家湖,近1号线河定桥站
南方花园枫彩园,http://nj.lianjia.com/ershoufang/103100966787.html,枫彩园两房 南北通透 中间楼层 采光好 满二 地铁口,2室2厅,25984,245,94.29,中楼层/共6层,南 北,平层/精装,2006,,江宁,岔路口,近1号线双龙大道站
盈家春天,http://nj.lianjia.com/ershoufang/103100728363.html,盈家春天小区 双龙大道地铁站 户型方正,3室2厅,25768,260,100.9,中楼层/共6层,南 北,平层/简装,2004,,江宁,岔路口,近1号线双龙大道站
君悦湖滨,http://nj.lianjia.com/ershoufang/103100993768.html,2011年30多万居家精装修 中间楼层 小区中间,2室2厅,39738,310,78.01,中楼层/共11层,南 北,平层/精装,2009,,雨花台,宁南,近1号线花神庙站
蓝筹谷,http://nj.lianjia.com/ershoufang/103100945126.html,带电梯小两房 比较实用 采光良好 配套成熟,2室2厅,35558,260,73.12,中楼层/共6层,南 北,平层/精装,2009,,雨花台,铁心桥,近1号线软件大道站
时代雅居,http://nj.lianjia.com/ershoufang/103100752281.html,满五年户型方正双卧朝南东边户空间感强,2室2厅,26673,230,86.23,中楼层/共6层,南,平层/精装,2003,,江宁,东山镇,近1号线天印大道站
天正天御溪岸A区,http://nj.lianjia.com/ershoufang/103100902099.html,视野开阔 前后无遮挡 精装修 交通方便,3室2厅,25694,285,110.92,高楼层/共26层,南,平层/精装,2010,,江宁,江宁大学城,近1号线南京交院站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103100846458.html,竹山路地铁口 此房满五年 居家装修 南北通透采光好,2室2厅,27999,243,86.79,高楼层/共16层,南 北,平层/精装,2007,,江宁,科学园,近1号线竹山路站
观城,http://nj.lianjia.com/ershoufang/103100866796.html,房龄新 三初 带电梯 一户一卡 双卧朝南,2室1厅,41698,330,79.14,高楼层/共31层,南,平层/精装,2009,,秦淮,升州路,近1号线张府园站
宏图上福园北园,http://nj.lianjia.com/ershoufang/103100906928.html,楼层好 视野开阔 小区绿化好 环境优美,1室1厅,30178,139,46.06,中楼层/共6层,南,平层/其他,2007,,秦淮,长乐路,近1号线三山街站
西一新村,http://nj.lianjia.com/ershoufang/103100571687.html,采光不挡 交通便利 配套齐全  居住舒适,1室1厅,33158,145,43.73,低楼层/共30层,东,平层/简装,2003,,秦淮,升州路,近1号线张府园站
恒基中心公寓,http://nj.lianjia.com/ershoufang/103101122342.html,恒基双南两房 2004年 电梯房,2室1厅,34794,355,102.03,高楼层/共22层,南 北,简装,2004,,玄武,丹凤街,近1号线珠江路站
市政天元城,http://nj.lianjia.com/ershoufang/103100638817.html,精装大三房带阁楼  满五年视野好,3室2厅,24547,298,121.4,高楼层/共6层,南 北,平层/精装,2004,,江宁,东山镇,近1号线天印大道站
南方花园枫彩园,http://nj.lianjia.com/ershoufang/103100700136.html,楼层好 小三房 采光不挡 户型方正 全明户型 交通方便,3室1厅,25984,260,100.06,高楼层/共6层,南,平层/精装,2006,,江宁,岔路口,近1号线双龙大道站
经纬城市花园小区,http://nj.lianjia.com/ershoufang/103100702705.html,岔路口 金盛路 经纬城市花园 南北通透 居家小三房,3室2厅,25656,225,87.7,低楼层/共7层,南 北,平层/简装,2003,,江宁,岔路口,近1号线双龙大道站
协众水岸风华,http://nj.lianjia.com/ershoufang/103101067193.html,总价156万 交院地铁站200米 正规两室 开发商精装修,2室1厅,24162,155,64.15,中楼层/共23层,北,平层/其他,2016,,江宁,江宁大学城,近1号线南京交院站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103100919774.html,小区环境好  满五年 交通方便 刚需电梯房,2室2厅,28751,197,68.52,中楼层/共16层,南,平层/精装,2007,,江宁,科学园,近1号线竹山路站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103101062074.html,东渡国际两居室交通便利，生活舒适,2室1厅,28668,245,85.46,中楼层/共24层,南,平层/精装,2010,,江宁,东山镇,近1号线竹山路站
同曦新贵之都,http://nj.lianjia.com/ershoufang/103101066076.html,同曦新贵之都 1室1厅 145万,1室1厅,31358,145,46.24,中楼层/共30层,西,平层/其他,2009,,江宁,百家湖,近1号线胜太路站
南方花园枫彩园,http://nj.lianjia.com/ershoufang/103100730213.html,南方花园枫彩园 楼层好 南北通透 大两房 拎包入住,2室2厅,27271,245,89.84,中楼层/共6层,南 北,平层/精装,2006,,江宁,岔路口,近1号线双龙大道站
南方花园瑞阳居,http://nj.lianjia.com/ershoufang/103100768821.html,南方花园 配套成熟 拎包入住 挑高两室 ,2室2厅,30787,158,51.32,中楼层/共10层,东,简装,2009,,江宁,岔路口,近1号线双龙大道站
阅城国际花园悠然园,http://nj.lianjia.com/ershoufang/103101105510.html,阅城国际花园悠然园 3室2厅 435万,3室2厅,38891,435,111.85,高楼层/共11层,南 北,平层/简装,2005,,雨花台,宁南,近1号线软件大道站
南方花园C组团,http://nj.lianjia.com/ershoufang/103100910329.html,南方花园C组团 2室2厅 245万,2室2厅,28000,245,87.5,中楼层/共6层,南 北,平层/精装,2003,,江宁,岔路口,近1号线双龙大道站
城开国际,http://nj.lianjia.com/ershoufang/103100985329.html,城开国际 1室0厅 175万,1室0厅,38828,175,45.07,高楼层/共33层,北,平层/精装,2008,,秦淮,新街口,近1号线张府园站
尚景公寓,http://nj.lianjia.com/ershoufang/103100856704.html,尚景公寓挑高房 满二年 送大露台,1室2厅,28022,185,66.02,低楼层/共11层,东,跃层/精装,2007,,江宁,科学园,近1号线竹山路站
南方花园C组团,http://nj.lianjia.com/ershoufang/103101126685.html,小两房  户型规整   地铁房  精装,2室1厅,30624,185,60.41,低楼层/共6层,南,平层/其他,2003,,江宁,岔路口,近1号线双龙大道站
南方花园枫彩园,http://nj.lianjia.com/ershoufang/103100626608.html,精装修 大两房 业主诚心出售 南北通透 一楼,2室2厅,23322,236,101.19,低楼层/共16层,南 北,其他,2007,,江宁,岔路口,近1号线双龙大道站
天印花园,http://nj.lianjia.com/ershoufang/103100847000.html,天印大道简装双卧朝南多层第4楼,2室2厅,25511,232,90.94,中楼层/共6层,南 北,平层/简装,2003,,江宁,东山镇,近1号线天印大道站
南方花园枫彩园,http://nj.lianjia.com/ershoufang/103100651423.html,南方花园枫彩园  南北通透 户型方正 采光好,3室2厅,24312,250,102.83,高楼层/共6层,南 北,平层/简装,2006,,江宁,岔路口,近1号线双龙大道站
南方花园瑞阳居,http://nj.lianjia.com/ershoufang/103100733800.html,南方花园 居家装修 可落户 平层两室  拎包入住 ,2室1厅,25320,162,63.98,中楼层/共10层,东,精装,2010,,江宁,岔路口,近1号线双龙大道站
金轮第一城,http://nj.lianjia.com/ershoufang/103100625100.html,地铁房，户型方正，采光好，带露台,3室2厅,23553,236,100.2,高楼层/共5层,东南,精装,2002,,江宁,百家湖,近3号线胜太西路站
亲水湾花园,http://nj.lianjia.com/ershoufang/103100535098.html,亲水湾花园 河定桥 楼层好 采光不挡,2室2厅,35354,252,71.28,中楼层/共15层,南 北,平层/简装,2009,,江宁,百家湖,近1号线河定桥站
林景瑞园,http://nj.lianjia.com/ershoufang/103100500853.html,好楼层 双南户型 精装修 和燕路 晓庄广场 迈皋桥,2室1厅,29319,278,94.82,中楼层/共11层,南 北,平层/精装,2006,,栖霞,晓庄,近1号线迈皋桥站
翠岛花城蔷薇苑,http://nj.lianjia.com/ershoufang/103100589580.html,翠岛花城大三房 一楼带院子 有暖气 采光充足,3室2厅,30430,398,130.79,低楼层/共10层,南,其他,2004,,雨花台,宁南,近1号线花神庙站
林景瑞园,http://nj.lianjia.com/ershoufang/103100746154.html,迈皋桥 晓庄  户型正 满五 楼层佳电梯房,2室2厅,31562,300,95.05,高楼层/共11层,南,平层/精装,2006,,栖霞,晓庄,近1号线迈皋桥站
康润园,http://nj.lianjia.com/ershoufang/103101035159.html,康润园 2室1厅 170万,2室1厅,27001,170,62.96,高楼层/共5层,南 北,平层/简装,2003,,雨花台,安德门,近1号线安德门站
悦恒君铂国际,http://nj.lianjia.com/ershoufang/103100689365.html,精装，环保材料，户型方正。两房朝南,3室2厅,34270,455,132.77,中楼层/共14层,东南 北,平层/精装,2012,,江宁,百家湖,近1号线胜太路站
阅城国际花园悠然园,http://nj.lianjia.com/ershoufang/103100481591.html,小区中间 户型正 中上楼层 有装修 采光好,3室2厅,38301,458,119.58,中楼层/共11层,南 北,精装,2005,,雨花台,宁南,近1号线软件大道站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103101090533.html,东渡国际青年城 简装两房 满五年 500米处有地铁口,2室2厅,28024,275,98.13,高楼层/共25层,南,简装,2011,,江宁,东山镇,近1号线竹山路站
东渡国际青年城,http://nj.lianjia.com/ershoufang/103101141045.html,东渡国际三房 方向朝南 河景房                                                                                     ,3室2厅,28021,320,114.2,中楼层/共25层,南,其他,2009,,江宁,东山镇,近1号线竹山路站
观城,http://nj.lianjia.com/ershoufang/103101137165.html,张府园地铁 精装修 金陵饭店物业 中间楼层视野开阔,1室1厅,41423,205,49.49,中楼层/共31层,西,精装,2009,,秦淮,升州路,近1号线张府园站
金王府,http://nj.lianjia.com/ershoufang/103101137985.html,电梯精装大两房 采光无遮挡 业主诚心出售,2室1厅,30270,303,100.1,低楼层/共11层,南,平层/其他,2010,,江宁,百家湖,近1号线河定桥站
天安恒隆花园,http://nj.lianjia.com/ershoufang/103100666768.html,此房 满二年 采光充足 户型方正 视野开阔,2室2厅,41757,290,69.45,高楼层/共17层,西北,平层/精装,2007,,秦淮,升州路,近1号线三山街站
市政天元城,http://nj.lianjia.com/ershoufang/103100984345.html,刚需电梯两居 居家装修 交通便利 户型好,2室1厅,27095,150,55.36,低楼层/共13层,南,平层/精装,2006,,江宁,东山镇,近1号线竹山路站
金王府,http://nj.lianjia.com/ershoufang/103100919993.html,满五年免增值税 交通便利 配套齐全,2室2厅,30700,279,90.88,高楼层/共11层,南 北,平层/毛坯,2010,,江宁,百家湖,近1号线河定桥站
花神美境,http://nj.lianjia.com/ershoufang/103101004157.html,花神中间楼层 小面积3居室，总价低 2006年房龄,3室2厅,33780,343,101.54,中楼层/共6层,南 北,平层/精装,2005,,雨花台,宁南,近3号线大明路站
馨怡园,http://nj.lianjia.com/ershoufang/103100663063.html,馨怡园两房 户型方正 采光充足 ,2室2厅,28629,228,79.64,低楼层/共11层,南 北,平层/精装,2008,,栖霞,迈皋桥,近1号线迈皋桥站
融侨世家,http://nj.lianjia.com/ershoufang/103100593173.html,融侨世家 2室1厅 72万,2室1厅,14975,72,48.08,低楼层/共18层,北,平层/精装,2011,,江宁,江宁大学城,近1号线龙眠大道站
金轮国际广场,http://nj.lianjia.com/ershoufang/103100771927.html,小区环境好 地理位置优越 交通方便,1室1厅,28293,200,70.69,高楼层/共33层,东,平层/其他,2015,,鼓楼,华侨路,近1号线新街口站
翠岛花城水芙苑,http://nj.lianjia.com/ershoufang/103101146529.html,翠岛花城水芙苑 1室1厅 222万,1室1厅,35311,222,62.87,低楼层/共16层,南 北,其他,2004,,雨花台,宁南,近1号线花神庙站
静月花园,http://nj.lianjia.com/ershoufang/103100635941.html,静月花园 2室1厅 280万,2室1厅,28563,280,98.03,高楼层/共6层,南,平层/其他,2002,,江宁,百家湖,近1号线胜太路站
武夷绿洲观竹苑,http://nj.lianjia.com/ershoufang/103100569213.html,武夷绿洲观竹苑 3室2厅 266万,3室2厅,26505,266,100.36,中楼层/共6层,南 北,平层/简装,2007,,江宁,科学园,近1号线竹山路站
亲水湾花园,http://nj.lianjia.com/ershoufang/103101059268.html,亲水湾花园 2室1厅 175万,2室1厅,31674,175,55.25,高楼层/共8层,南,其他,2009,,江宁,百家湖,近1号线河定桥站
阅城国际花园悠然园,http://nj.lianjia.com/ershoufang/103101106878.html,中间楼层 有装修单室套 卧室带阳台 采光良好,1室1厅,47912,218,45.5,中楼层/共11层,南 北,平层/简装,2011,,雨花台,宁南,近1号线软件大道站
经纬城市花园小区,http://nj.lianjia.com/ershoufang/103100854853.html,户型方正 小三房 交通便利 配套齐全,3室1厅,26346,230,87.3,中楼层/共6层,南 北,平层/精装,2003,,江宁,岔路口,近1号线双龙大道站
水月秦淮,http://nj.lianjia.com/ershoufang/103101145091.html,水月秦淮 3室2厅 365万,3室2厅,26961,365,135.38,中楼层/共11层,南,其他,2007,,江宁,百家湖,近1号线河定桥站
城开国际,http://nj.lianjia.com/ershoufang/103100643320.html,房龄新 距离1号线张府园站317米 交通方便易出行,1室0厅,40268,168,41.72,中楼层/共33层,东北,平层/精装,2008,,秦淮,新街口,近1号线张府园站
凯润金城,http://nj.lianjia.com/ershoufang/103101143744.html,凯润金城 2室1厅 390万,2室1厅,48872,390,79.8,高楼层/共27层,西南,平层/精装,2011,,玄武,长江路,近1号线珠江路站
左邻右里家园泊客公寓,http://nj.lianjia.com/ershoufang/103100629125.html,正规单室套 带阳台 带电梯 出行方便 配套齐全,1室1厅,24014,120,49.97,中楼层/共11层,东北,平层/简装,2010,,江宁,岔路口,近3号线宏运大道站
凯润金城,http://nj.lianjia.com/ershoufang/103100594753.html,凯润金城 2室1厅 500万,2室1厅,56593,500,88.35,低楼层/共26层,东 南,平层/精装,2010,,玄武,长江路,近1号线珠江路站
金王府,http://nj.lianjia.com/ershoufang/103100306019.html,精装三房 满两年 采光好 生活方便,3室2厅,29224,390,133.45,中楼层/共6层,南 北,精装,2010,,江宁,百家湖,近1号线河定桥站
君临国际,http://nj.lianjia.com/ershoufang/103100736052.html,广州路 君临国际 满五年 高层带电梯 视野好 交通方便,1室0厅,31024,167,53.83,高楼层/共32层,北,平层/简装,2005,,鼓楼,华侨路,近1号线珠江路站
南方花园瑞阳居,http://nj.lianjia.com/ershoufang/103101013606.html,南方花园瑞阳居 3室2厅 185万,3室2厅,30629,185,60.4,中楼层/共11层,东,跃层/简装,2009,,江宁,岔路口,近1号线双龙大道站
金王府,http://nj.lianjia.com/ershoufang/103101024089.html,朝北河景房 单室套单价划算 百小百中,1室1厅,30376,190,62.55,中楼层/共16层,北,平层/其他,2010,,江宁,百家湖,近1号线河定桥站
南方花园枫彩园,http://nj.lianjia.com/ershoufang/103101152951.html,南方花园枫彩园 2室2厅 235万,2室2厅,26105,235,90.02,低楼层/共7层,南 北,平层/简装,2006,,江宁,岔路口,近1号线双龙大道站
德盈国际,http://nj.lianjia.com/ershoufang/103100646443.html,德盈国际 满两年 装修好 单室套,1室1厅,34187,195,57.04,低楼层/共29层,东,平层/精装,2012,,雨花台,能仁里,近1号线中华门站
馨怡园,http://nj.lianjia.com/ershoufang/103100589187.html,南北通通小两房 视野开阔 物业规范,1室2厅,29231,190,65.0,高楼层/共6层,南 北,平层/精装,2006,,栖霞,迈皋桥,近1号线迈皋桥站
武夷绿洲品茗苑,http://nj.lianjia.com/ershoufang/103100995145.html,武夷绿洲品茗苑 2室2厅 260万,2室2厅,26102,260,99.61,中楼层/共11层,南 北,平层/其他,2009,,江宁,科学园,近1号线竹山路站
悦恒君铂国际,http://nj.lianjia.com/ershoufang/103100737653.html,户型方正 采光充足   满2年,1室1厅,29630,200,67.5,中楼层/共28层,西,平层/精装,2012,,江宁,百家湖,近1号线胜太路站
康润园,http://nj.lianjia.com/ershoufang/103101133407.html,康润园 2室2厅 210万,2室2厅,27093,210,77.51,低楼层/共6层,南,精装,2003,,雨花台,安德门,近1号线安德门站
协众雅居,http://nj.lianjia.com/ershoufang/103100812929.html,40年产权 装修很好 诚心出售,2室1厅,18230,90,49.37,低楼层/共19层,东北,跃层/精装,2007,,江宁,江宁大学城,近1号线南京交院站
