翠屏湾花园城,http://nj.lianjia.com/ershoufang/103101054809.html,翠屏湾小区中间位置，方正三房楼层好，采光充足,4室2厅,20690,300,145.0,中楼层/共5层,南 北,精装,2005,,江宁,将军大道,近S1机场线河海大学.佛城西路站
云锦美地绮云居,http://nj.lianjia.com/ershoufang/103100401527.html,云锦美地绮云居 4室2厅 445万,4室2厅,33638,445,132.29,中楼层/共6层,南 北,平层/简装,2003,,建邺,南湖,N/A
中南麒麟锦城,http://nj.lianjia.com/ershoufang/103100399785.html,中南麒麟锦城 4室2厅 240万,4室2厅,21984,240,109.17,高楼层/共6层,南 北,精装,2005,,江宁,麒麟镇,N/A
仁恒翠竹园,http://nj.lianjia.com/ershoufang/103100470217.html,仁恒四房可改五房 顶楼跃层  前后两个大露台,5室3厅,29876,720,241.0,高楼层/共9层,南 北,精装,2004,,雨花台,宁南,近3号线卡子门站
百家湖西花园巴黎城,http://nj.lianjia.com/ershoufang/103101121091.html,百家湖西花园巴黎城 5室2厅 480万,5室2厅,27045,480,177.48,中楼层/共7层,南 北,平层/其他,2005,,江宁,百家湖,近3号线天元西路站
世茂滨江新城,http://nj.lianjia.com/ershoufang/103100854323.html,世茂滨江新城 4室2厅 610万,4室2厅,37664,610,161.96,中楼层/共33层,南,平层/精装,2008,,鼓楼,热河南路,N/A
旭日家园,http://nj.lianjia.com/ershoufang/103100516116.html,顶跃，南北通透，采光充足，可落户，居家装修,4室2厅,16918,232,137.13,高楼层/共6层,南 北,简装,2005,,浦口,桥北,近3号线柳洲东路站
怡水嘉园,http://nj.lianjia.com/ershoufang/103100627369.html,满五年 楼层好 电梯房 全明户型 带阁楼,6室4厅,26217,468,178.51,高楼层/共11层,南 北,简装,2005,,秦淮,洪家园,N/A
香山美墅,http://nj.lianjia.com/ershoufang/103100549037.html,此房是纯毛坯房 顶楼跃层 带大露台 户型好,4室2厅,25138,470,186.97,高楼层/共5层,南 北,毛坯,2009,,江宁,将军大道,近S1机场线翠屏山站
百家湖西花园伦敦城,http://nj.lianjia.com/ershoufang/103100834127.html,婚房装修，满五税费少，南北通透，采光好，出行便利,4室2厅,25615,360,140.54,中楼层/共6层,南 北,平层/精装,2006,,江宁,百家湖,近3号线天元西路站
保利香槟国际,http://nj.lianjia.com/ershoufang/103100743294.html,保利香槟国际 边户大四房 南北通透 采光好,4室2厅,43190,860,199.12,中楼层/共18层,南 北,毛坯,2013,,建邺,奥体,近2号线雨润大街站
金地自在城第一街区,http://nj.lianjia.com/ershoufang/103100651248.html,免缴增值税 精装修大四房 户型方正  电梯口车位,4室2厅,25923,370,142.73,低楼层/共25层,南 北,平层/精装,2011,,雨花台,雨花台其它,N/A
江岸水城,http://nj.lianjia.com/ershoufang/103100638930.html,江岸水城 4室2厅 218万,4室2厅,15844,218,137.59,高楼层/共6层,南,简装,2006,,浦口,桥北,N/A
